,id,day,airline,destination,dest_region,dest_size,boarding_area,dept_time,wait_min,cleanliness,safety,satisfaction,full_name,survey_response
2141,2610,Saturday,INTERJET,GUADALAJARA,Canada/Mexico,Medium,Gates 1-12,12/31/2018,150,Clean,Very safe,Very satisfied,Mr.Jones,"There was a spill on the aisle next to the bathroom, creating quite a mess and an unpleasant situation for passengers. The liquid spread across the floor, making it hazardous for anyone walking by. People were carefully navigating around it, trying to avoid slipping and falling. It was frustrating to see that no airport staff had come to clean it up promptly, which only added to the chaos. The unpleasant odor from the spill lingered in the air, making the atmosphere even less enjoyable for everyone nearby. Overall, the situation highlighted the need for better maintenance and cleanliness in the airport."
2142,2463,Friday,UNITED,DENVER,West US,Hub,Gates 70-90,12/31/2018,56,Somewhat clean,Very safe,Somewhat satsified,Mr.Bim,It was terrible
2143,1161,Thursday,DELTA,NEW YORK-JFK,EAST US,    Hub,Gates 40-48,12/31/2018,135,Somewhat clean,Very safe,Somewhat satsified,Ms.Craig,I did not like the flight
2144,926,Tuesday,ALASKA,RALEIGH-DURHAM,East US,Medium,Gates 50-59,12/31/2018,205,Clean,Somewhat safe,Very satisfied,Dr.Tol,I hate this
2145,3227,Wednesday,AMERICAN,PHOENIX,West US,Hub,Gates 50-59,12/31/2018,95,Clean,Somewhat safe,Very satisfied,Miss Jigs,Not a fan
2146,1746,Monday,LUFTHANSA,MUNICH,Europe,Hub,Gates 91-102,12/31/2018,115,Somewhat clean,Very safe,Very satisfied,Mr.Stones,Bad
2147,442,Sunday,UNITED,HONOLULU,West US,Medium,Gates 70-90,12/31/2018,167,Clean,Very safe,Very satisfied,Mr.Dan,Horrible
2149,2929,Tuesday,SOUTHWEST,SAN DIEGO,West US,Medium     ,Gates 20-39,12/31/2018,75,Somewhat clean,Very safe,Neutral,Ms.Bob,Very poor
2150,1924,Saturday,AIR FRANCE/KLM,PARIS-DE GAULLE,Europe,Hub,Gates 1-12,12/31/2018,185,Somewhat clean,Somewhat safe,Somewhat satsified,Dr.Mos,Unacceptable flight
2151,1508,Wednesday,HAWAIIAN AIR,HONOLULU,West US,Medium,Gates 1-12,12/31/2018,120,Somewhat clean,Somewhat safe,Neutral,Miss Volks,It was awful
2152,2716,Tuesday,SOUTHWEST,DENVER,West US,    Hub,Gates 20-39,12/31/2018,170,Average,Very safe,Neutral,Mr.Jones,My fllight was really unpleasant
2154,412,Sunday,UNITED,HOUSTON-BUSH,Midwest US,Hub,Gates 70-90,12/31/2018,302,Clean,Very safe,Neutral,Mr.Bim,I am not a fan
2155,3164,Thursday,AMERICAN,DALLAS-FT. WORTH,Midwest US,Hub,Gates 50-59,12/31/2018,120,Clean,Very safe,Somewhat satsified,Ms.Craig,I had a bad flight
2156,2975,Wednesday,AMERICAN,CHARLOTTE,East US,Hub,Gates 50-59,12/31/2018,175,Somewhat clean,Very safe,Neutral,Dr.Tol,It was very bad
2157,416,Sunday,UNITED,HOUSTON-BUSH,Midwest US,Hub,Gates 70-90,12/31/2018,242,Clean,Very safe,Very satisfied,Miss Jigs,it was horrible
2158,2755,Wednesday,AIR FRANCE/KLM,PARIS-DE GAULLE,Europe,Hub,Gates 1-12,12/31/2018,210,Somewhat clean,Somewhat safe,Neutral,Mr.Stones,Terrible
2159,259,Friday,AIR CANADA,TORONTO,Canada/Mexico,Hub,Gates 91-102,12/31/2018,85,Somewhat clean,Very safe,Somewhat satsified,Mr.Dan,It was substandard
2160,2994,Wednesday,AMERICAN,MIAMI,East US,Hub,Gates 50-59,12/31/2018,328,Average,Very safe,Somewhat satsified,Ms.Bob,"The airport personnel failed to notify us about the delay, which caused significant confusion and inconvenience. We were left uninformed, missing crucial updates regarding our flight status, which led to unnecessary waiting and frustration among all the passengers. The lack of communication was disappointing"
2161,2532,Tuesday,JETBLUE,LONG BEACH,West US,Small,Gates 1-12,12/31/2018,95,Clean,Very safe,Very satisfied,Dr.Mos,"The food at the airport was incredibly expensive, far more than what I had anticipated. Every option, whether it was a snack or a meal, seemed overpriced. It felt like they were taking advantage of travelers, leaving us with no affordable dining alternatives while waiting for our flights"
2162,2954,Wednesday,SOUTHWEST,LOS ANGELES,West US,Hub,Gates 20-39,12/31/2018,125,Average,Somewhat safe,Neutral,Miss Volks,"One of the other travelers was extremely loud and disruptive throughout the entire waiting period at the airport. They were talking on their phone at a high volume, seemingly unaware of how uncomfortable they were making everyone around them. Despite multiple people giving them looks, they continued without any consideration for the rest of the passengers. It made an already stressful situation much worse for those nearby."
2163,2527,Saturday,JETBLUE,BOSTON,East US,Large,Gates 1-12,12/31/2018,270,Somewhat clean,Very safe,Very satisfied,Mr.Jones,"I don’t recall completing the survey with the answers that were provided. It’s possible that I might have misunderstood some of the questions or submitted it unintentionally. However, the responses shown don’t seem to align with my typical views or preferences. If there’s a way to review or correct my input, I would appreciate the opportunity to do so, as I want to ensure that the feedback accurately reflects my experience or opinion."
2164,2409,Wednesday,AIR NEW ZEALAND,AUCKLAND,Australia/New Zealand,Medium     ,Gates 91-102,12/31/2018,190,Somewhat clean,Very safe,Very satisfied,Mr.Bim,"The airport personnel continuously ignored my request for assistance, even after I approached them multiple times. I was trying to get some information about a delayed flight, but they seemed indifferent to my concerns. Despite politely asking for updates and clarification, they either directed me to someone else or simply avoided making eye contact. This lack of responsiveness was frustrating, and it left me feeling completely disregarded, especially in such a stressful situation. It was disappointing to see such poor customer service from the staff during a time when passengers needed support the most."
2165,3006,Wednesday,AMERICAN,MIAMI,East US,Hub,Gates 50-59,12/31/2018,148,Clean,Somewhat safe,Very satisfied,Ms.Craig,"The chair I sat in was extremely uncomfortable, making the long wait at the airport even more unbearable. It lacked proper cushioning and support, causing discomfort after just a short period. Despite trying to shift positions to find some relief, the hard surface and poor design made it impossible to get comfortable. This added to the overall frustration of an already tiring day, as I had no choice but to sit there for hours, enduring the physical discomfort while waiting for my delayed flight. It was disappointing that the seating provided was of such low quality in a place where people spend significant amounts of time."
2166,2248,Wednesday,UNITED,LOS ANGELES,West US,Hub     ,Gates 60-69,12/31/2018,155,Clean,Very safe,Very satisfied,Dr.Tol,"I wish this airport were more like other airports that prioritize the comfort and convenience of their travelers. The facilities here seem outdated and lack many of the amenities I’ve come to expect when traveling. For example, other airports offer better seating, a wider range of food options, and more efficient customer service. The layout is also confusing, and finding basic services like restrooms or charging stations was more difficult than it should have been. Overall, it would greatly improve the experience if this airport could modernize and provide a more traveler-friendly environment like many others do."
2167,347,Friday,ALASKA,SAN DIEGO,West US,Medium,Gates 50-59,12/31/2018,156,Somewhat clean,Somewhat safe,Neutral,Miss Jigs,"I was really unsatisfied with the wait times because they were much longer than expected, causing unnecessary frustration. Despite arriving at the airport well ahead of schedule, the lines for check-in, security, and even boarding seemed to move at an incredibly slow pace. There were few updates or explanations provided, which made the situation even more stressful. It felt as though the airport was understaffed or poorly organized, leaving passengers to wait without any clear sense of when things would improve. The overall inefficiency of the process left me disappointed and made the travel experience far more stressful than it should have been."
2168,701,Wednesday,CATHAY PACIFIC,HONG KONG,Asia,Hub,Gates 1-12,12/31/2018,140,Somewhat clean,Very safe,Somewhat satsified,Mr.Stones,"The flight was generally okay, but I didn’t particularly enjoy the seating arrangements. The seats were cramped, leaving very little legroom, which made the long flight uncomfortable. Additionally, the seat padding wasn’t great, and after a few hours, it became difficult to find a comfortable position. The lack of in-flight entertainment options also made the experience less enjoyable, as there were few distractions to pass the time. Although the staff were friendly and the flight itself was smooth, the overall comfort level left much to be desired, especially for such a long journey."
2171,646,Tuesday,ALASKA,WASHINGTON DC-DULLES,East US,Medium,Gates 50-59,12/31/2018,140,Clean,Neutral,Very satisfied,Mr.Dan,"We were significantly slowed down by the security measures at the airport, which took far longer than expected. The line seemed to move at a snail’s pace, and the security staff, though thorough, didn’t seem to be working efficiently. Many passengers were confused about the process, which only added to the delays. The screening procedures felt overly strict, with many people being pulled aside for additional checks, even though they had followed the initial instructions carefully. This caused unnecessary stress and frustration, making it difficult for many of us to reach our gates on time. The entire experience was exhausting and could have been handled in a more organized and efficient manner."
2172,1453,Saturday,UNITED,PORTLAND,West US,Medium,Gates 70-90,12/31/2018,275,Clean,Very safe,Somewhat satsified,Ms.Bob,"I felt very unsatisfied by how long the flight was, especially since it exceeded the expected duration by a significant margin. The extended hours in the air made the experience feel exhausting and tedious. As the minutes dragged on, the discomfort of the cramped seating and lack of adequate entertainment options became increasingly frustrating. I had hoped for a more pleasant journey, but the prolonged flight left me feeling restless and impatient. Furthermore, the limited snacks and beverage service did little to alleviate the discomfort. Overall, the long flight dampened my travel experience, making it far less enjoyable than I had anticipated."
2173,2169,Wednesday,FRONTIER,DENVER,West US,Hub,Gates 20-39,12/31/2018,123,Somewhat clean,Very safe,Somewhat satsified,Dr.Mos,"There was a spill on the aisle next to the bathroom, creating quite a mess and an unpleasant situation for passengers. The liquid spread across the floor, making it hazardous for anyone walking by. People were carefully navigating around it, trying to avoid slipping and falling. It was frustrating to see that no airport staff had come to clean it up promptly, which only added to the chaos. The unpleasant odor from the spill lingered in the air, making the atmosphere even less enjoyable for everyone nearby. Overall, the situation highlighted the need for better maintenance and cleanliness in the airport."
2174,354,Friday,LUFTHANSA,FRANKFURT,Europe,Hub,Gates 91-102,12/31/2018,180,Somewhat clean,Very safe,Very satisfied,Miss Volks,It was terrible
2175,3268,Tuesday,UNITED,LAS VEGAS,West US,Hub,Gates 70-90,12/31/2018,130,Average,Somewhat safe,Neutral,Mr.Jones,I did not like the flight
2176,2203,Thursday,CATHAY PACIFIC,HONG KONG,Asia,Hub,Gates 1-12,12/31/2018,185,Somewhat clean,Somewhat safe,Somewhat satsified,Mr.Bim,I hate this
